target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test,rmse_test,pcc_test,n_compounds,n_pairs_init,n_pairs,n_pairs_train,n_pairs_test
3OCS-746,1337,nn,mean,MSE,1.0,cam,0.3789612597815096,0.3708604962650935,0.2087184253500274,0.2086487018310835,0.1767189384800965,0.158695652173913,0.2673470740274372,0.2893756845564074,0.4813837558031082,0.9256428606475682,127,2482,2303,1843,460
3E37-ED5,1337,nn,mean,MSE+UCN,1.0,cam,0.4971570184705393,0.460316338073691,0.2940229885057471,0.296875,0.396551724137931,0.4375,0.6149732620320856,0.5795454545454546,0.5549586564302444,0.0,18,92,81,65,16
3E37-ED5,1337,nn,mean,MSE+AC,1.0,cam,0.5612917041115771,0.36459259184443,0.4076034329477267,0.2142361111111111,0.5172413793103449,0.6875,0.5454545454545454,0.6818181818181818,0.6780659407377243,0.0,18,92,81,65,16
3E37-ED5,1337,nn,mean,MSE,1.0,cam,0.6454342919633301,0.8258221557853911,0.4302682231561541,0.55625,0.603448275862069,1.0,0.5748663101604278,0.5568181818181818,0.6842184066772461,0.0,18,92,81,65,16
1ZTQ-033,1337,nn,mean,MSE+UCN,1.0,cam,0.291528222739523,0.3641735767921726,0.1914410662977091,0.2528156735914911,0.2162162162162162,0.3548387096774194,0.4224422442244224,0.4083333333333333,0.2186051979660987,0.962669179675381,48,191,155,124,31
1ZTQ-033,1337,nn,mean,MSE+AC,1.0,cam,0.4762845351274143,0.5120559969231695,0.2460868618696051,0.2863617340747072,0.8558558558558559,0.8064516129032258,0.6468646864686468,0.7916666666666666,0.3614916652441025,0.9586946132498136,48,191,155,124,31
1ZTQ-033,1337,nn,mean,MSE,1.0,cam,0.4595820063892818,0.4995899683281088,0.1912056376065663,0.32402252169305,0.6216216216216216,0.6451612903225806,0.6204620462046204,0.55,0.1646976359188556,0.9770072528142116,48,191,155,124,31
4XHK-3YR,1337,nn,mean,MSE+UCN,1.0,cam,0.5365295977864097,0.3495339965766003,0.4105701725917193,0.2759385107848774,0.8433242506811989,0.8578431372549019,0.6409506398537477,0.6144578313253012,0.5548822470009327,0.956139763842922,74,1054,1020,816,204
4XHK-3YR,1337,nn,mean,MSE+AC,1.0,cam,0.3327136740794779,0.1266259499823513,0.2398159684343367,0.0423532956871601,0.2506811989100817,0.1911764705882352,0.4468007312614259,0.4171686746987952,0.5734855756163597,0.9449031760107164,74,1054,1020,816,204
4XHK-3YR,1337,nn,mean,MSE,1.0,cam,0.2892239373932153,0.0882078505564664,0.1584454794284093,0.0090082678135855,0.1839237057220708,0.1568627450980392,0.3001828153564899,0.3027108433734939,0.394472062587738,0.9838439772924484,74,1054,1020,816,204
4OCZ-2RU,1337,nn,mean,MSE+AC,1.0,cam,0.3494847092172313,0.3986899817020962,0.26930987389218,0.311307460199638,0.3512851897184822,0.5154185022026432,0.3153473344103392,0.3301662707838479,0.2499872669577598,0.9742326939993668,105,1375,1135,908,227
4OCZ-2RU,1337,nn,mean,MSE,1.0,cam,0.3679676034120198,0.3648136188334426,0.2611078744526361,0.2367656958544971,0.3427172582619339,0.4889867841409692,0.3715670436187399,0.3954869358669833,0.4032328873872757,0.959709309419161,105,1375,1135,908,227
4L23-X6K,1337,nn,mean,MSE+AC,1.0,cam,0.2631435316384296,0.4220560303893637,0.0919390872363365,0.3903999776548796,0.1020408163265306,0.5185185185185185,0.5819070904645477,0.6,0.8314208462834358,0.2901738480429289,30,142,136,109,27
4L23-X6K,1337,nn,mean,MSE,1.0,cam,0.2976515264780571,0.514957264957265,0.080808852801334,0.526784755770263,0.1326530612244898,0.4814814814814814,0.3691931540342298,0.7142857142857143,0.9581668227910995,0.263179148050533,30,142,136,109,27
2TCL-RO4,1337,nn,mean,MSE+UCN,1.0,cam,0.5139696901539007,0.5247682433600154,0.3982452533934458,0.4344366029567583,0.7017543859649122,0.6835443037974683,0.5702479338842975,0.6818181818181818,1.109583392739296,0.6515270254038549,39,405,396,317,79
2TCL-RO4,1337,nn,mean,MSE+AC,1.0,cam,0.4664806075990286,0.4214838431610583,0.2619888001002552,0.3218528834035163,0.7298245614035088,0.569620253164557,0.4975206611570248,0.4545454545454545,0.8284642696380615,0.8583253349619973,39,405,396,317,79
2TCL-RO4,1337,nn,mean,MSE,1.0,cam,0.3503936682226156,0.2897234270651992,0.2666096934689092,0.2102383266496406,0.4,0.3164556962025316,0.4024793388429752,0.3668831168831168,0.8374199271202087,0.8433565633132509,39,405,396,317,79
1P2A-5BN,1337,nn,mean,MSE+AC,1.0,cam,0.3461640211640212,0.5318795093795095,0.2867277270055048,0.4374603174603174,0.7407407407407407,0.7333333333333333,0.676923076923077,0.7,0.1263831369578838,0.9703818895810944,25,91,75,60,15
1P2A-5BN,1337,nn,mean,MSE,1.0,cam,0.2442680776014109,0.5291378066378066,0.1410774410774411,0.3606060606060606,0.2962962962962963,0.3333333333333333,0.4,0.4,0.1363965570926666,0.9591318986283104,25,91,75,60,15
2P4J-23I,1337,nn,mean,MSE+UCN,1.0,cam,0.6296760006337325,0.4414871782843918,0.5302535619057238,0.3846893917642675,0.9595588235294118,0.9333333333333332,0.5858524788391778,0.6287128712871287,0.3376262336969375,0.9806673234688018,37,398,378,303,75
2P4J-23I,1337,nn,mean,MSE+AC,1.0,cam,0.5319659647400496,0.4448681787195719,0.4821696466502505,0.3743344228755993,0.5220588235294118,0.68,0.4522370012091898,0.4579207920792079,0.2810619920492172,0.9941784027000088,37,398,378,303,75
2P4J-23I,1337,nn,mean,MSE,1.0,cam,0.4667041648408174,0.4603309769579119,0.2881204874627143,0.315928597771387,0.5808823529411765,0.72,0.5344619105199516,0.5222772277227723,0.1933275163173675,0.9941942538938532,37,398,378,303,75
5DXU-5H5,1337,nn,mean,MSE+UCN,1.0,cam,0.462578884260734,0.4256059728507776,0.3144726759221987,0.2560018040229267,0.272,0.3309352517985611,0.5399484536082474,0.5141430948419301,0.254177838563919,0.9703000959052492,88,708,695,556,139
5DXU-5H5,1337,nn,mean,MSE+AC,1.0,cam,0.4896444108480099,0.5054586927415291,0.2873088459274083,0.2665262746575674,0.364,0.3669064748201439,0.4445876288659793,0.4309484193011647,0.2257279232144355,0.9619749600037096,88,708,695,556,139
5DXU-5H5,1337,nn,mean,MSE,1.0,cam,0.5571677749623958,0.5520247197979007,0.3435676500090148,0.3163635657456176,0.666,0.7482014388489209,0.5322164948453608,0.5324459234608985,0.2046352848410606,0.9585207724292688,88,708,695,556,139
3OQK-S52,1337,nn,mean,MSE+UCN,1.0,cam,0.3035145492950509,0.3096692527973367,0.2217785063621435,0.2336653077059786,0.175108538350217,0.1666666666666666,0.417919422730006,0.4150085275724843,0.4918153509497642,0.8658016318394713,96,1999,1920,1536,384
3OQK-S52,1337,nn,mean,MSE+AC,1.0,cam,0.4218627419328578,0.4729388311265367,0.2918879513146022,0.3461442420426795,0.3936324167872648,0.5208333333333334,0.39792543595911,0.4155770324047754,0.5468175113201141,0.9519182306848446,96,1999,1920,1536,384
3OQK-S52,1337,nn,mean,MSE,1.0,cam,0.4084389224978871,0.4553739803842599,0.3340212524416539,0.3550867698625851,0.3560057887120115,0.3333333333333333,0.3801864101022248,0.3700966458214895,0.2062482759356498,0.9780306841817668,96,1999,1920,1536,384
3G0B-T22,1337,nn,mean,MSE+UCN,1.0,cam,0.4959306076129384,0.525716067597861,0.4210452461399957,0.4417260921847256,0.6992481203007519,0.6684782608695652,0.5553080920564217,0.5862595419847328,0.4699435606598854,0.8118122136862087,74,991,923,739,184
3G0B-T22,1337,nn,mean,MSE+AC,1.0,cam,0.4540603131204634,0.537294985358844,0.2327888174815477,0.3635118200484922,0.4691729323308271,0.75,0.5137342242019303,0.5908396946564886,0.1023175697773695,0.9945114525403816,74,991,923,739,184
3G0B-T22,1337,nn,mean,MSE,1.0,cam,0.4427753428693278,0.5043220366589931,0.2176209303498114,0.3522925812288024,0.269172932330827,0.391304347826087,0.4795842613214551,0.5893129770992367,0.2905995696783066,0.9549637001816824,74,991,923,739,184
4JAI-XU2,1337,nn,mean,MSE+AC,1.0,cam,0.155891967756941,-0.400638327721661,0.0378847601617092,-0.3888789859378094,0.1212121212121212,0.0,0.2662337662337662,0.0,0.8688659965991974,0.0,24,114,92,74,18
4JAI-XU2,1337,nn,mean,MSE,1.0,cam,0.2148410666625907,-0.3238879176379176,0.0971036018531093,-0.270950731367398,0.5,0.0,0.6103896103896104,0.0,0.9500455260276794,0.0,24,114,92,74,18
4ZIM-4OK,1337,nn,mean,MSE+UCN,1.0,cam,0.4635436857979155,0.5179002933237855,0.4057904639258739,0.4147384729892901,0.4788732394366197,0.5632911392405063,0.5472103004291845,0.5761226725082147,0.7326643913984299,0.4728816327326401,60,876,790,632,158
4ZIM-4OK,1337,nn,mean,MSE+AC,1.0,cam,0.449800166387753,0.5474622777838526,0.3248733689444128,0.4060264575379285,0.352112676056338,0.5759493670886076,0.3960760269773145,0.5553121577217963,0.2714384794235229,0.969023921457616,60,876,790,632,158
4ZIM-4OK,1337,nn,mean,MSE,1.0,cam,0.4334692753782807,0.4625638516670721,0.2481928697426015,0.3090554968114536,0.380281690140845,0.5,0.3740036787247087,0.5060240963855421,0.6072485595941544,0.6620085488158228,60,876,790,632,158
3OT8-MI5,1337,nn,mean,MSE+UCN,1.0,cam,0.267259284575074,0.2900736258690804,0.2665365526466784,0.3117703004066641,0.2757894736842105,0.2803030303030303,0.4395727937043283,0.3895833333333333,0.2267618328332901,0.9563162672777176,56,759,660,528,132
3OT8-MI5,1337,nn,mean,MSE+AC,1.0,cam,0.3374718351823614,0.3525062584721675,0.2309043292267995,0.2100605413105413,0.2210526315789473,0.3484848484848485,0.3305227655986509,0.4166666666666667,0.2519393265247345,0.9569472348458256,56,759,660,528,132
3OT8-MI5,1337,nn,mean,MSE,1.0,cam,0.353743411559201,0.3403429588088679,0.2277099666578239,0.1863022919841101,0.2042105263157894,0.3257575757575757,0.431141090500281,0.4333333333333333,0.1748750433325767,0.979358721421012,56,759,660,528,132
3G3E-G3E,1337,nn,mean,MSE+UCN,1.0,cam,0.6177536231884058,0.5384615384615384,0.532608695652174,0.5,0.9347826086956522,1.0,0.4626865671641791,0.5555555555555556,0.3602280914783478,0.9728387510903302,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE+AC,1.0,cam,0.483695652173913,0.2692307692307692,0.4782608695652174,0.2179487179487179,0.4347826086956521,0.2307692307692307,0.5298507462686567,0.3333333333333333,0.2582909762859344,0.9908866611695611,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE,1.0,cam,0.4981884057971014,0.5961538461538461,0.4579710144927535,0.6269230769230768,0.5,0.7692307692307693,0.4029850746268656,0.4166666666666667,0.3733557164669037,0.9947113915430849,19,101,65,52,13
3Q8W-AZV,1337,nn,mean,MSE+UCN,1.0,cam,0.5668101929826992,0.4366292820240188,0.4178422176917154,0.3823199300474523,0.9121951219512195,0.7192982456140351,0.636697247706422,0.4371859296482412,0.2921437174081802,0.9559100721985012,46,294,285,228,57
3Q8W-AZV,1337,nn,mean,MSE+AC,1.0,cam,0.4689598303900198,0.2658904935220725,0.3691588454514763,0.1888658010949032,0.3073170731707317,0.3157894736842105,0.4275229357798165,0.5577889447236181,0.2259550914168357,0.9777239623632574,46,294,285,228,57
3Q8W-AZV,1337,nn,mean,MSE,1.0,cam,0.4434930470537961,0.2754167859431017,0.3520767470233931,0.1887469772366797,0.3073170731707317,0.2456140350877192,0.5155963302752293,0.4422110552763819,0.2145535126328468,0.9704471870443312,46,294,285,228,57
3NUN-JMZ,1337,nn,mean,MSE+AC,1.0,cam,0.2871770035486448,0.6362131442355322,0.2407454264863998,0.630672587121648,0.3497942386831276,0.582089552238806,0.3651591289782244,0.4351851851851852,0.205832652747631,0.9522759174631188,51,378,337,270,67
3NUN-JMZ,1337,nn,mean,MSE,1.0,cam,0.2775651765257793,0.5470367319247917,0.2358601569070552,0.5970621174747601,0.1810699588477366,0.208955223880597,0.321608040201005,0.3981481481481481,0.0977062880992889,0.9938324445900848,51,378,337,270,67
3UFL-508,1337,nn,mean,MSE+UCN,1.0,cam,0.4191552327145547,0.6330357142857143,0.3562000938896567,0.4891897210976158,0.8983050847457628,1.0,0.7587719298245614,0.6716417910447762,0.5241849720478058,0.522462588742172,18,86,82,66,16
3UFL-508,1337,nn,mean,MSE+AC,1.0,cam,0.1565751339056423,0.3416666666666667,0.1431052026515636,0.3549155807427866,0.288135593220339,0.1875,0.3157894736842105,0.373134328358209,0.5575094819068909,0.9463347779852032,18,86,82,66,16
3UFL-508,1337,nn,mean,MSE,1.0,cam,0.3173588182062758,0.4764880952380952,0.3042793835166715,0.3294981060606061,0.5423728813559322,0.75,0.3640350877192982,0.5074626865671642,0.3972781151533127,0.988706045077954,18,86,82,66,16
3AYK-CGS,1337,nn,mean,MSE+UCN,1.0,cam,0.3122387635847644,0.250328503203431,0.237082367350659,0.1713788363227975,0.3915094339622642,0.3728813559322034,0.4380434782608696,0.4428571428571428,0.5380732119083405,0.6114770093495395,44,352,295,236,59
3AYK-CGS,1337,nn,mean,MSE+AC,1.0,cam,0.4409496068675014,0.3639667863489819,0.2348085828013022,0.1333329161626877,0.5283018867924528,0.559322033898305,0.4032608695652174,0.4904761904761904,0.2973896414041519,0.8114616835424052,44,352,295,236,59
3AYK-CGS,1337,nn,mean,MSE,1.0,cam,0.4878407701969059,0.3964221515134566,0.3864686230200996,0.241980938082633,0.5424528301886793,0.559322033898305,0.4847826086956521,0.5285714285714286,0.2521611824631691,0.8806626046673774,44,352,295,236,59
2E2B-406,1337,nn,mean,MSE+UCN,1.0,cam,0.5848656239816086,0.5495577662861973,0.4392933549955368,0.447940616022482,0.8838028169014085,0.8227848101265823,0.7293464858199753,0.6650943396226415,0.4182784557342529,0.91905807975513,63,856,790,632,158
2E2B-406,1337,nn,mean,MSE+AC,1.0,cam,0.4417497237699702,0.4744192857279231,0.4410354132852919,0.4710768509502687,0.8133802816901409,0.7974683544303798,0.6362515413070283,0.6415094339622641,0.4001976698637008,0.9513553761133342,63,856,790,632,158
2E2B-406,1337,nn,mean,MSE,1.0,cam,0.4641666197334476,0.5019695162824009,0.4543877874632309,0.4852284777536374,0.8327464788732394,0.8037974683544303,0.6436498150431565,0.6367924528301887,0.6004534959793091,0.9465116217016925,63,856,790,632,158
4TPT-35H,1337,nn,mean,MSE+UCN,1.0,cam,0.7116126543209875,0.5139880952380953,0.5754188712522046,0.3655555555555556,0.9444444444444444,0.8333333333333334,0.6482412060301508,0.578125,0.5406320318579674,0.6536841592604603,27,151,150,120,30
4TPT-35H,1337,nn,mean,MSE+AC,1.0,cam,0.4600694444444444,0.3734722222222222,0.4212962962962963,0.3687037037037036,0.3055555555555556,0.5666666666666667,0.4321608040201005,0.6875,0.3858007863163948,0.8014003026570844,27,151,150,120,30
4TPT-35H,1337,nn,mean,MSE,1.0,cam,0.4845679012345678,0.4051587301587301,0.4695767195767196,0.4141269841269842,0.4629629629629629,0.6,0.4020100502512563,0.453125,0.4628186449408531,0.7334625552746281,27,151,150,120,30
4YFF-4CV,1337,nn,mean,MSE+UCN,1.0,cam,0.5299605493827877,0.3645465645465646,0.4602890354746932,0.3155526493092185,0.877906976744186,0.8210526315789474,0.6528268551236749,0.7847222222222222,0.2832436338067055,0.9583399269679972,59,506,478,383,95
4YFF-4CV,1337,nn,mean,MSE+AC,1.0,cam,0.3551858590376032,0.1027174141647825,0.2541634968618553,0.0363098451256345,0.4069767441860465,0.2947368421052631,0.465547703180212,0.25,0.1897791996598243,0.9807608264817216,59,506,478,383,95
4YFF-4CV,1337,nn,mean,MSE,1.0,cam,0.4625603038757108,0.2497973809815915,0.3946354118229078,0.2146558633914019,0.6191860465116279,0.7052631578947368,0.4549469964664311,0.5173611111111112,0.1291578039526939,0.9930167686182384,59,506,478,383,95
3DUY-AFJ,1337,nn,mean,MSE+UCN,1.0,cam,0.5324974980829356,0.4807052043120946,0.3699147625391341,0.3848189667454256,0.6666666666666666,0.6588235294117647,0.5667574931880109,0.5281124497991968,0.5290322005748749,0.8490247958743508,50,472,426,341,85
3DUY-AFJ,1337,nn,mean,MSE+AC,1.0,cam,0.5146822553461777,0.48094315593309,0.2976568549063491,0.3547800858388776,0.5816993464052288,0.388235294117647,0.4517711171662125,0.359437751004016,0.5327048450708389,0.9080985757834026,50,472,426,341,85
3DUY-AFJ,1337,nn,mean,MSE,1.0,cam,0.5185298073681354,0.5120450813341353,0.3147844020816922,0.4104817099731555,0.4967320261437908,0.5529411764705883,0.5046321525885559,0.4357429718875502,0.3880179896950722,0.9155382193343647,50,472,426,341,85
3IG6-438,1337,nn,mean,MSE+UCN,1.0,cam,0.5411490683229815,0.6865384615384615,0.5624447760253387,0.6826923076923077,0.8478260869565217,0.9230769230769232,0.4782608695652174,0.8235294117647058,0.8882054686546326,-0.1447284642374313,23,111,65,52,13
3IG6-438,1337,nn,mean,MSE+AC,1.0,cam,0.2904287439613526,0.5277777777777778,0.299344616735921,0.5480186480186481,0.5,0.1538461538461538,0.3130434782608696,0.3823529411764705,0.5020608678460121,-0.0035976665093412,23,111,65,52,13
3IG6-438,1337,nn,mean,MSE,1.0,cam,0.3822816676077545,0.5317793317793318,0.4072557876905702,0.5536130536130537,0.4565217391304347,0.0769230769230769,0.2695652173913043,0.4705882352941176,0.6256604790687561,0.0391545334670492,23,111,65,52,13
4ANW-O92,1337,nn,mean,MSE+AC,1.0,cam,0.1317021198965643,0.4654978354978355,-0.0288065843621399,0.2980392156862745,0.1851851851851851,0.6,0.4298245614035088,0.782608695652174,0.5688792020082474,0.875174557700295,26,76,75,60,15
4ANW-O92,1337,nn,mean,MSE,1.0,cam,0.0978968048412493,0.4303968253968254,-0.0587448559670781,0.2588888888888888,0.2777777777777778,0.6666666666666666,0.3859649122807017,0.8260869565217391,0.5876454412937164,0.9331553191964292,26,76,75,60,15
1RHR-CNE,1337,nn,mean,MSE+UCN,1.0,cam,0.2944066914997147,0.4559132996632996,0.2504417958162828,0.3460137085137085,0.9534883720930232,0.875,0.765625,0.8888888888888888,0.4306599646806717,0.9505819771526188,28,163,120,96,24
1RHR-CNE,1337,nn,mean,MSE+AC,1.0,cam,0.139917446894191,0.2232744107744107,0.0466983920472292,0.0786044973544973,0.2906976744186046,0.125,0.328125,0.3174603174603174,0.3406080603599548,0.9637972160669868,28,163,120,96,24
1RHR-CNE,1337,nn,mean,MSE,1.0,cam,0.148068097922749,0.2575757575757575,0.1224113580218231,0.1970478595478595,0.3372093023255814,0.3333333333333333,0.2890625,0.2222222222222222,0.3276402056217193,0.96436552764581,28,163,120,96,24
1MZC-BNE,1337,nn,mean,MSE+UCN,1.0,cam,0.1896553065670713,0.0450680272108843,0.1870426958662253,0.0376623376623376,0.0588235294117647,0.0714285714285714,0.3026315789473684,0.2631578947368421,0.5056553035974503,0.9949392822150188,17,78,71,57,14
1MZC-BNE,1337,nn,mean,MSE+AC,1.0,cam,0.140495642701525,0.0680272108843537,0.1478270095917155,0.0733766233766233,0.0980392156862745,0.1428571428571428,0.4517543859649123,0.4385964912280701,0.6590170860290527,0.9961091969122314,17,78,71,57,14
1MZC-BNE,1337,nn,mean,MSE,1.0,cam,0.197412854030501,0.1560374149659864,0.0759542200718671,0.0031746031746031,0.1176470588235294,0.2142857142857142,0.3201754385964912,0.3508771929824561,0.5552856028079987,0.9957600512372512,17,78,71,57,14
3FH5-24P,1337,nn,mean,MSE+UCN,1.0,cam,0.5005421530550396,0.4883720596568893,0.4266534730401862,0.4322595707388776,0.8694158075601375,0.8297213622291022,0.6077297626293365,0.5793650793650794,0.288962222635746,0.9832390238906856,115,1691,1617,1294,323
3FH5-24P,1337,nn,mean,MSE+AC,1.0,cam,0.4050416245648204,0.393389844589535,0.267106558866053,0.2746855207280567,0.3256013745704467,0.3622291021671827,0.436396835057821,0.6557539682539683,0.2449812144041061,0.9883069431890156,115,1691,1617,1294,323
3FH5-24P,1337,nn,mean,MSE,1.0,cam,0.4074112778687521,0.4260461674548362,0.2768002007202998,0.3044462695482546,0.2843642611683848,0.3188854489164087,0.4786975045648204,0.6180555555555556,0.1683529540896415,0.994299922601523,115,1691,1617,1294,323
1D3G-BRE,1337,nn,mean,MSE+UCN,1.0,cam,0.4739438849132727,0.4849121953479751,0.3985556393719659,0.4171135439484063,0.5025510204081632,0.4036697247706422,0.552734375,0.5310734463276836,0.6581043899059296,0.882616116671963,42,591,545,436,109
1D3G-BRE,1337,nn,mean,MSE+AC,1.0,cam,0.423469387755102,0.481651376146789,0.423469387755102,0.481651376146789,0.8494897959183674,0.8165137614678899,0.4928385416666667,0.5338983050847458,0.194166149944067,0.9912499909455178,42,591,545,436,109
1D3G-BRE,1337,nn,mean,MSE,1.0,cam,0.3962685344700651,0.4616355229887339,0.2632280913530913,0.359189358042569,0.4413265306122449,0.4128440366972477,0.4348958333333333,0.3870056497175141,0.4237911999225616,0.9644424143124516,42,591,545,436,109
1YRS-L47,1337,nn,mean,MSE+UCN,1.0,cam,0.3040795442756227,0.2114581186009757,0.2504518357459534,0.196207165850023,0.3006535947712418,0.4285714285714285,0.5473251028806584,0.5042016806722689,0.7045385539531708,0.840640495184978,26,221,212,170,42
